label,text,source,group_id
Governing Law,"['The Agreement shall be governed by and construed under the laws of the State of Florida in the United States of America, and venue for any such legal action shall be in the Circuit Court or County Court in Orlando, FL or the U.S. District Court having jurisdiction over Orlando, FL.']",cuad,cuad:PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement.pdf
Governing Law,"['This Agreement and the relationship between the parties is governed by and will be construed exclusively in accordance with the laws of the State of Florida (without regard to, and without applying, Florida conflict-of-law rules).']",cuad,cuad:PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1.pdf
Governing Law,"['Regardless of the place of execution hereof, this Agreement, all amendments hereto, and any and all issues or controversies arising here from or related hereto, shall be governed by and construed exclusively in accordance with the laws and decisions of the State of Georgia.']",cuad,cuad:PharmagenInc_20120803_8-KA_EX-10.1_7693204_EX-10.1_Endorsement Agreement.pdf
Governing Law,"['The execution, validity, interpretation, enforcement and dispute resolution of this Agreement shall be governed by the PRC Law.']",cuad,cuad:PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreement.pdf
Governing Law,['This Agreement shall be governed by and construed in accordance with the laws of the Illinois without giving effect to its conflict of laws principles.'],cuad,cuad:PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement1.pdf
Governing Law,['This Agreement shall be construed in accordance with and governed by the laws of the State of Texas without regard to principles of conflicts of laws.'],cuad,cuad:PrecheckHealthServicesInc_20200320_8-K_EX-99.2_12070169_EX-99.2_Distributor Agreement.pdf
Governing Law,['This Agreement shall be governed by and construed in accordance with the laws of the State of Iowa.'],cuad,cuad:Principal Life Insurance Company - Broker Dealer Marketing and Servicing Agreement .PDF
Governing Law,"['This Agreement sets forth the entire Agreement of the parties hereto, and any and all prior agreements, to the extent inconsistent herewith, are hereby superseded. This Agreement will be governed by the laws of the State of Pennsylvania.']",cuad,cuad:PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement.pdf
Governing Law,"['This Agreement and any dispute, controversy or claim arising out of or in connection with it or its subject matter, existence, negotiation, validity, termination, breach or enforceability (including non-contractual disputes or claims) shall be governed by and construed in accordance with the laws of England and Wales.']",cuad,cuad:QIWI_06_16_2017-EX-99.(D)(2)-COOPERATION AGREEMENT.PDF
Governing Law,['THIS AGREEMENT SHALL BE GOVERNED BY AND CONSTRUED IN ACCORDANCE WITH THE INTERNAL LAWS OF THE COMMONWEALTH OF PENNSYLVANIA WITHOUT GIVING EFFECT TO ANY CHOICE OR CONFLICT OF LAW PROVISION OR RULE (WHETHER OF THE COMMONWEALTH OF PENNSYLVANIA OR ANY OTHER JURISDICTION).'],cuad,cuad:Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT.PDF
Governing Law,"['This Agreement will be governed by the substantive laws of the State of New York, without regard for its conflict of laws provisions.']",cuad,cuad:QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosting Agreement.pdf
Governing Law,"['RATHER THESE RIGHTS AND OBLIGATIONS SHALL BE GOVERNED BY THE LAWS, OTHER THAN CHOICE OF LAW RULES, OF THE STATE OF GEORGIA.']",cuad,cuad:REGANHOLDINGCORP_03_31_2008-EX-10-LICENSE AND HOSTING AGREEMENT.PDF
Governing Law,"['This Agreement shall be governed and construed in accordance with the laws of the State of New York applicable to contracts made and wholly performed within such state, except for matters directly within the purview of the DGCL, which shall be governed by the DGCL.', 'This Joinder Agreement and the rights of the parties hereto shall be governed by and construed in accordance with the laws of the State of New York applicable to contracts made and to be performed therein.']",cuad,"cuad:ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.PDF"
Governing Law,['This Agreement shall be interpreted and enforced according to the laws of the State of California without regard to principles of conflict of laws.'],cuad,cuad:RUBIOSRESTAURANTSINC_03_31_2008-EX-10.75-SPONSORSHIP AGREEMENT.PDF
Governing Law,"['This Agreement and any action<omitted>related thereto shall be governed, controlled, interpreted and defined by and under the laws of the State of California and the United States, without regard to the conflicts of laws provisions thereof.']",cuad,cuad:RaeSystemsInc_20001114_10-Q_EX-10.57_2631790_EX-10.57_Co-Branding Agreement.pdf
Governing Law,"['This Agreement shall be governed by, and construed in accordance with, the Laws of the State of New York, applicable to contracts executed in and to be performed entirely within that<omitted>state.']",cuad,cuad:RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement.pdf
Governing Law,['This Agreement shall be governed and construed in accordance with the laws of the state of Texas without giving effect to the conflict of law rules thereof.'],cuad,cuad:RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement.pdf
Governing Law,['This IP Agreement will be construed in accordance with the substantive laws of the state of New York and of the United States of America.'],cuad,cuad:RareElementResourcesLtd_20171019_SC 13D_EX-99.4_10897534_EX-99.4_Intellectual Property Agreement.pdf
Governing Law,"['This Agreement, the rights and obligations of the parties hereto, and any claims or disputes thereto, shall be governed by and construed in accordance with the laws of the State of New York without reference to conflict of law principles. Venue for any proceedings not subject to arbitration under this Agreement shall be in the state and federal courts located in New York, New York.']",cuad,cuad:RemarkHoldingsInc_20081114_10-Q_EX-10.24_2895649_EX-10.24_Content License Agreement.pdf
Governing Law,"['This Agreement and all claims or causes of action arising out of or related to this Agreement shall be governed in all respects, including as to validity, interpretation and effect, by the laws of the State of Illinois and the United States of America, without giving effect to its principles or rules of conflict of laws.']",cuad,cuad:ReynoldsConsumerProductsInc_20191115_S-1_EX-10.18_11896469_EX-10.18_Supply Agreement.pdf
Governing Law,"['This Agreement shall be governed in all respects, including as to validity, interpretation and effect, by the Laws of the State of Illinois, without giving effect to its principles or rules of conflict of laws, to the extent such principles or rules are not mandatorily applicable by statute and would permit or require the application of the Laws of another jurisdiction.']",cuad,cuad:ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.pdf
Governing Law,"['This Agreement shall be governed by, and construed and interpreted in accordance with, the laws of the State of Delaware, without reference to its conflicts of laws principles.']",cuad,cuad:RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement.pdf
Governing Law,"['This Agreement shall be governed by, construed, and enforced in accordance with the laws of the State of Texas, without regard to choice of law principles that would require the application of the laws of any other jurisdiction.']",cuad,cuad:SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF
Governing Law,['This Agreement shall be governed by and construed in accordance with the law of the State of New York without giving effect to the principles of conflicts of law thereof.'],cuad,cuad:SCOUTCAMINC_05_12_2020-EX-10.22-SERVICES AGREEMENT.PDF
Governing Law,['This Agreement shall be construed and enforced in accordance with the laws of the State of New Jersey.'],cuad,cuad:SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF
Governing Law,"['The execution, validation, interpretation, performance, modification and termination of this Agreement and the settlement of disputes under this Agreement shall be governed by the Laws of China.']",cuad,cuad:SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement.PDF
Governing Law,"['Accordingly, the parties agree that the validity, interpretation and legal effect of this Agreement shall be governed by the internal laws of the State of New York, U.S.A., applicable to contracts entered in and performed entirely within the State of New York, U.S.A. without regard to any conflict of law principles.']",cuad,cuad:SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF
Governing Law,['This Agreement is entered into in the State of Texas and shall be interpreted according to the laws of the State of Texas.'],cuad,"cuad:SIBANNAC,INC_12_04_2017-EX-2.1-Strategic Alliance Agreement.PDF"
Governing Law,"['This Agreement will be governed by the law of British Columbia and the parties attorn to the non-exclusive jurisdiction of the courts of British Columbia for the resolution of all disputes arising in connection with this Agreement.', 'This Agreement is governed by, and will be construed in accordance with, the laws of British Columbia, Canada.']",cuad,cuad:SONUSCORP_03_12_1997-EX-10.11-SPONSORSHIP AGREEMENT.PDF
Governing Law,['This Agreement shall be governed by the laws of Nova Scotia and the laws of Canada applicable in Nova Scotia.'],cuad,cuad:SPARKLINGSPRINGWATERHOLDINGSLTD_07_03_2002-EX-10.13-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF
Governing Law,"['This Consulting Agreement shall be governed by, and construed pursuant to the laws of the State of New York, applicable to agreements made and performed wholly within such State.']",cuad,cuad:SPHERE3DCORP_06_24_2020-EX-10.12-CONSULTING AGREEMENT.PDF
Governing Law,"['This Agreement will be governed by the laws of the State of California, without<omitted>giving effect to the conflicts of laws principles thereof.']",cuad,"cuad:SPIENERGYCO,LTD_03_09_2011-EX-99.5-OPERATIONS AND MAINTENANCE AGREEMENT.PDF"
Governing Law,['This Agreement shall be governed by and construed in accordance with the internal laws of the State of Delaware applicable to agreements made and to be performed within that state.'],cuad,"cuad:SPOKHOLDINGS,INC_06_19_2020-EX-10.1-COOPERATION AGREEMENT.PDF"
Governing Law,"['This Agreement shall be construed and enforced in accordance with, and governed by the laws of the State of Colorado without regard to conflicts of laws principles.']",cuad,cuad:SPORTHALEYINC_09_29_1997-EX-10.2-10-ENDORSEMENT AGREEMENT.PDF
Governing Law,"['This Agreement and the performance of<omitted>the parties under this Agreement shall be governed by and construed in accordance with the laws of the State of California, U.S.A., except that body of law concerning conflicts of laws.']",cuad,cuad:STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT.PDF
Governing Law,"['This AGREEMENT is controlled by the laws of the State of Texas, and venue for any actions brought to enforce this AGREEMENT shall be brought exclusively in a court of competent jurisdiction in Pecos County, Texas.']",cuad,cuad:STWRESOURCESHOLDINGCORP_08_06_2014-EX-10.1-COOPERATION AGREEMENT.PDF
Governing Law,"['The construction, validity and performance of this Agreement shall be governed in all respects by the laws of Japan.']",cuad,"cuad:SUCAMPOPHARMACEUTICALS,INC_11_04_2015-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.PDF"
Governing Law,"['THE VALIDITY, CONSTRUCTION AND ENFORCEABILITY OF THIS AGREEMENT SHALL BE GOVERNED BY THE LAWS OF THE STATE OF MINNESOTA, WITHOUT GIVING EFFECT TO CONFLICT OF LAWS PRINCIPLES THEREOF.']",cuad,cuad:SUNTRONCORP_05_17_2006-EX-10.22-MAINTENANCE AGREEMENT.PDF
Governing Law,"['This Agreement shall be governed by and construed in accordance with the laws, other than choice of law rules, of the state of Florida.']",cuad,cuad:SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF
